origin_country,origin_iata,dest_country,dest_iata,departure,arrival,duration_minutes,stop_count,carriers,price_eur_won,price_eur,segment_count,itinerary_id,,,,
GB,LHR,ES,BCN,2026-06-01T13:30:00,2026-06-01T22:10:00,460,1,"Lufthansa, Condor",2338412.52,1331.67,"-32415-1-9772-2606012210""",,,,,
GB,LHR,PT,LIS,2026-06-01T08:00:00,2026-06-01T10:50:00,170,0,TAP Air Portugal,187628.6,106.85,13554-2606010800--31781-0-13577-2606011050,,,,,
GB,LHR,PT,LIS,2026-06-01T13:45:00,2026-06-01T16:35:00,170,0,TAP Air Portugal,214881.72,122.37,13554-2606011345--31781-0-13577-2606011635,,,,,
GB,LHR,PT,LIS,2026-06-01T18:45:00,2026-06-01T21:35:00,170,0,TAP Air Portugal,161903.2,92.2,13554-2606011845--31781-0-13577-2606012135,,,,,
GB,LHR,PT,LIS,2026-06-01T06:00:00,2026-06-01T08:50:00,170,0,TAP Air Portugal,161903.2,92.2,13554-2606010600--31781-0-13577-2606010850,,,,,
GB,LHR,PT,LIS,2026-06-01T19:50:00,2026-06-01T22:40:00,170,0,TAP Air Portugal,161903.2,92.2,13554-2606011950--31781-0-13577-2606012240,,,,,
GB,LHR,PT,LIS,2026-06-01T11:20:00,2026-06-01T14:10:00,170,0,TAP Air Portugal,405074.08,230.68,13554-2606011120--31781-0-13577-2606011410,,,,,
GB,LHR,PT,LIS,2026-06-01T07:15:00,2026-06-01T10:05:00,170,0,British Airways,305684.48,174.08,13554-2606010715--32480-0-13577-2606011005,,,,,
GB,LHR,PT,LIS,2026-06-01T14:50:00,2026-06-01T17:45:00,175,0,British Airways,463092.32,263.72,13554-2606011450--32480-0-13577-2606011745,,,,,
GB,LHR,PT,LIS,2026-06-01T13:30:00,2026-06-01T16:25:00,175,0,British Airways,511522.8,291.3,13554-2606011330--32480-0-13577-2606011625,,,,,
GB,LHR,PT,LIS,2026-06-01T20:15:00,2026-06-01T23:05:00,170,0,British Airways,405583.32,230.97,13554-2606012015--32480-0-13577-2606012305,,,,,
GB,LHR,PT,LIS,2026-06-01T14:45:00,2026-06-01T22:50:00,485,1,KLM,181096.28,103.13,13554-2606011445--32132-1-13577-2606012250,,,,,
GB,LHR,PT,LIS,2026-06-01T16:30:00,2026-06-01T23:25:00,415,1,Iberia,208823.52,118.92,13554-2606011630--32222-1-13577-2606012325,,,,,
GB,LHR,PT,LIS,2026-06-01T16:30:00,2026-06-01T22:25:00,355,1,"British Airways, Ryanair",181342.12,103.27,"13554-2606011630--32480,-31915-1-13577-2606012225",,,,,
GB,LHR,PT,LIS,2026-06-01T10:50:00,2026-06-01T16:05:00,315,1,Iberia,279959.08,159.43,13554-2606011050--32222-1-13577-2606011605,,,,,
GB,LHR,PT,LIS,2026-06-01T17:10:00,2026-06-01T22:50:00,340,1,KLM,262293.72,149.37,13554-2606011710--32132-1-13577-2606012250,,,,,
GB,LHR,PT,LIS,2026-06-01T14:00:00,2026-06-01T20:05:00,365,1,Iberia,258764.16,147.36,13554-2606011400--32222-1-13577-2606012005,,,,,
GB,LHR,PT,LIS,2026-06-01T17:10:00,2026-06-01T23:25:00,375,1,Iberia,220922.36,125.81,13554-2606011710--32222-1-13577-2606012325,,,,,
GB,LHR,PT,LIS,2026-06-01T16:30:00,2026-06-01T22:50:00,380,1,"British Airways, easyJet",209244.96,119.16,"13554-2606011630--32480,-32356-1-13577-2606012250",,,,,
GB,LHR,PT,LIS,2026-06-01T14:00:00,2026-06-01T23:25:00,565,1,Iberia,208823.52,118.92,13554-2606011400--32222-1-13577-2606012325,,,,,
GB,LHR,PT,LIS,2026-06-01T20:50:00,2026-06-02T08:30:00,700,1,Vueling Airlines,171912.4,97.9,13554-2606012050--31685-1-13577-2606020830,,,,,
GB,LHR,PT,LIS,2026-06-01T12:20:00,2026-06-01T20:05:00,465,1,Iberia,258764.16,147.36,13554-2606011220--32222-1-13577-2606012005,,,,,
GB,LHR,PT,LIS,2026-06-01T15:20:00,2026-06-01T22:25:00,425,1,Air France,279344.48,159.08,13554-2606011520--32677-1-13577-2606012225,,,,,
GB,LHR,PT,LIS,2026-06-01T12:20:00,2026-06-01T18:00:00,340,1,"British Airways, easyJet",279765.92,159.32,"13554-2606011220--32480,-32356-1-13577-2606011800",,,,,
GB,LHR,PT,LIS,2026-06-01T14:00:00,2026-06-01T19:15:00,315,1,"British Airways, Air Europa",309775.96,176.41,"13554-2606011400--32480,-32680-1-13577-2606011915",,,,,
GB,LHR,PT,LIS,2026-06-01T15:50:00,2026-06-01T23:25:00,455,1,Iberia,290547.76,165.46,13554-2606011550--32222-1-13577-2606012325,,,,,
GB,LHR,PT,LIS,2026-06-01T11:45:00,2026-06-01T18:45:00,420,1,KLM,353658.4,201.4,13554-2606011145--32132-1-13577-2606011845,,,,,
GB,LHR,PT,LIS,2026-06-01T17:50:00,2026-06-01T22:50:00,300,1,Brussels Airlines,466130.2,265.45,13554-2606011750--32478-1-13577-2606012250,,,,,
GB,LHR,PT,LIS,2026-06-01T17:15:00,2026-06-01T23:25:00,370,1,SWISS,460511,262.25,13554-2606011715--31799-1-13577-2606012325,,,,,
GB,LHR,PT,LIS,2026-06-01T09:55:00,2026-06-01T18:45:00,530,1,KLM,335378.44,190.99,13554-2606010955--32132-1-13577-2606011845,,,,,
GB,LHR,PT,LIS,2026-06-01T17:30:00,2026-06-01T23:35:00,365,1,Lufthansa,490345.44,279.24,13554-2606011730--32090-1-13577-2606012335,,,,,
GB,LHR,PT,LIS,2026-06-01T07:00:00,2026-06-01T13:45:00,405,1,SWISS,380138.88,216.48,13554-2606010700--31799-1-13577-2606011345,,,,,
GB,LHR,PT,LIS,2026-06-01T09:30:00,2026-06-01T15:30:00,360,1,Lufthansa,530206.64,301.94,13554-2606010930--32090-1-13577-2606011530,,,,,
GB,LHR,PT,LIS,2026-06-01T11:30:00,2026-06-01T17:50:00,380,1,Air France,577776.68,329.03,13554-2606011130--32677-1-13577-2606011750,,,,,
GB,LHR,PT,LIS,2026-06-01T11:30:00,2026-06-01T20:05:00,515,1,Iberia,410113.8,233.55,13554-2606011130--32222-1-13577-2606012005,,,,,
GB,LHR,PT,LIS,2026-06-01T09:15:00,2026-06-01T16:05:00,410,1,Iberia,493365.76,280.96,13554-2606010915--32222-1-13577-2606011605,,,,,
GB,LHR,PT,LIS,2026-06-01T08:40:00,2026-06-01T14:35:00,355,1,KLM,532313.84,303.14,13554-2606010840--32132-1-13577-2606011435,,,,,
GB,LHR,PT,LIS,2026-06-01T19:15:00,2026-06-02T13:45:00,1110,1,SWISS,321453.36,183.06,13554-2606011915--31799-1-13577-2606021345,,,,,
GB,LHR,PT,LIS,2026-06-01T14:25:00,2026-06-01T20:00:00,335,1,SWISS,745386.88,424.48,13554-2606011425--31799-1-13577-2606012000,,,,,
GB,LHR,PT,LIS,2026-06-01T13:50:00,2026-06-01T20:05:00,375,1,SWISS,738556.04,420.59,13554-2606011350--31799-1-13577-2606012005,,,,,
GB,LHR,PT,LIS,2026-06-01T06:30:00,2026-06-01T14:35:00,485,1,KLM,459211.56,261.51,13554-2606010630--32132-1-13577-2606011435,,,,,
GB,LHR,PT,LIS,2026-06-01T08:55:00,2026-06-01T14:40:00,345,1,SWISS,640026.88,364.48,13554-2606010855--31799-1-13577-2606011440,,,,,
GB,LHR,PT,LIS,2026-06-01T06:15:00,2026-06-01T11:50:00,335,1,Iberia,620500.16,353.36,13554-2606010615--32222-1-13577-2606011150,,,,,
GB,LHR,PT,LIS,2026-06-01T20:05:00,2026-06-02T17:25:00,1280,1,SWISS,369199,210.25,13554-2606012005--31799-1-13577-2606021725,,,,,
GB,LHR,PT,LIS,2026-06-01T09:55:00,2026-06-01T17:10:00,435,1,Vueling Airlines,528766.72,301.12,13554-2606010955--31685-1-13577-2606011710,,,,,
GB,LHR,PT,LIS,2026-06-01T13:30:00,2026-06-02T15:30:00,1560,1,Air Serbia,304613.32,173.47,13554-2606011330--32181-1-13577-2606021530,,,,,
GB,LHR,PT,LIS,2026-06-01T06:55:00,2026-06-01T13:40:00,405,1,Lufthansa,534227.88,304.23,13554-2606010655--32090-1-13577-2606011340,,,,,
GB,LHR,PT,LIS,2026-06-01T08:40:00,2026-06-01T14:45:00,365,1,SWISS,651915,371.25,13554-2606010840--31799-1-13577-2606011445,,,,,
GB,LHR,PT,LIS,2026-06-01T16:25:00,2026-06-01T22:25:00,360,1,Lufthansa,818225.76,465.96,13554-2606011625--32090-1-13577-2606012225,,,,,
GB,LHR,PT,LIS,2026-06-01T08:55:00,2026-06-01T14:55:00,360,1,Air France,711777.04,405.34,13554-2606010855--32677-1-13577-2606011455,,,,,
GB,LHR,PT,LIS,2026-06-01T07:05:00,2026-06-01T16:00:00,535,1,Scandinavian Airlines,495666.12,282.27,13554-2606010705--31901-1-13577-2606011600,,,,,
GB,LHR,PT,LIS,2026-06-01T18:40:00,2026-06-02T17:25:00,1365,1,SWISS,400807,228.25,13554-2606011840--31799-1-13577-2606021725,,,,,
GB,LHR,PT,LIS,2026-06-01T07:50:00,2026-06-01T16:05:00,495,1,Iberia,620500.16,353.36,13554-2606010750--32222-1-13577-2606011605,,,,,
GB,LHR,PT,LIS,2026-06-01T17:15:00,2026-06-02T13:45:00,1230,1,SWISS,430325.36,245.06,13554-2606011715--31799-1-13577-2606021345,,,,,
GB,LHR,PT,LIS,2026-06-01T10:20:00,2026-06-01T20:40:00,620,1,Scandinavian Airlines,587610.28,334.63,13554-2606011020--31901-1-13577-2606012040,,,,,
GB,LHR,PT,LIS,2026-06-01T06:15:00,2026-06-01T14:55:00,520,1,Air France,614319.04,349.84,13554-2606010615--32677-1-13577-2606011455,,,,,
GB,LHR,PT,LIS,2026-06-01T20:05:00,2026-06-02T14:45:00,1120,1,SWISS,558847,318.25,13554-2606012005--31799-1-13577-2606021445,,,,,
GB,LHR,PT,LIS,2026-06-01T09:55:00,2026-06-01T20:40:00,645,1,Vueling Airlines,519986.72,296.12,13554-2606010955--31685-1-13577-2606012040,,,,,
GB,LHR,PT,LIS,2026-06-01T12:10:00,2026-06-01T23:25:00,675,1,SWISS,565871,322.25,13554-2606011210--31799-1-13577-2606012325,,,,,
GB,LHR,PT,LIS,2026-06-01T06:40:00,2026-06-01T20:40:00,840,1,Scandinavian Airlines,469958.28,267.63,13554-2606010640--31901-1-13577-2606012040,,,,,
GB,LHR,PT,LIS,2026-06-01T15:05:00,2026-06-01T23:25:00,500,2,Iberia,806671.28,459.38,13554-2606011505--32222-2-13577-2606012325,,,,,
GB,LHR,PT,LIS,2026-06-01T06:40:00,2026-06-01T15:45:00,545,1,Scandinavian Airlines,663118.28,377.63,13554-2606010640--31901-1-13577-2606011545,,,,,
GB,LHR,PT,LIS,2026-06-01T06:50:00,2026-06-01T13:45:00,415,1,Brussels Airlines,1015529.92,578.32,13554-2606010650--32478-1-13577-2606011345,,,,,
GB,LHR,PT,LIS,2026-06-01T18:40:00,2026-06-02T14:45:00,1205,1,SWISS,592211,337.25,13554-2606011840--31799-1-13577-2606021445,,,,,
GB,LHR,PT,LIS,2026-06-01T18:10:00,2026-06-02T15:50:00,1300,1,Finnair,658500,375,13554-2606011810--32317-1-13577-2606021550,,,,,
GB,LHR,PT,LIS,2026-06-01T07:30:00,2026-06-01T15:50:00,500,1,Finnair,981604,559,13554-2606010730--32317-1-13577-2606011550,,,,,
GB,LHR,PT,LIS,2026-06-01T13:30:00,2026-06-02T15:15:00,1545,2,Air Serbia,577390.36,328.81,13554-2606011330--32181-2-13577-2606021515,,,,,
GB,LHR,PT,LIS,2026-06-01T11:00:00,2026-06-01T20:05:00,545,2,Iberia,1221368.24,695.54,13554-2606011100--32222-2-13577-2606012005,,,,,
GB,LHR,HR,ZAG,2026-06-01T07:25:00,2026-06-01T12:35:00,250,1,Lufthansa,210649.76,119.96,13554-2606010725--32090-1-18486-2606011235,,,,,
GB,LHR,HR,ZAG,2026-06-01T10:35:00,2026-06-01T13:55:00,140,0,British Airways,604064,344,13554-2606011035--32480-0-18486-2606011355,,,,,
GB,LHR,HR,ZAG,2026-06-01T14:45:00,2026-06-01T22:40:00,415,1,KLM,191245.96,108.91,13554-2606011445--32132-1-18486-2606012240,,,,,
GB,LHR,HR,ZAG,2026-06-01T20:05:00,2026-06-01T23:20:00,135,0,Croatia Airlines,373185.12,212.52,13554-2606012005--32401-0-18486-2606012320,,,,,
GB,LHR,HR,ZAG,2026-06-01T16:25:00,2026-06-01T21:35:00,250,1,Lufthansa,284401.76,161.96,13554-2606011625--32090-1-18486-2606012135,,,,,
GB,LHR,HR,ZAG,2026-06-01T06:00:00,2026-06-01T10:40:00,220,1,Austrian Airlines,234004.56,133.26,13554-2606010600--32544-1-18486-2606011040,,,,,
GB,LHR,HR,ZAG,2026-06-01T17:10:00,2026-06-01T22:40:00,270,1,KLM,274480.36,156.31,13554-2606011710--32132-1-18486-2606012240,,,,,
GB,LHR,HR,ZAG,2026-06-01T06:55:00,2026-06-01T12:35:00,280,1,Lufthansa,205381.76,116.96,13554-2606010655--32090-1-18486-2606011235,,,,,
GB,LHR,HR,ZAG,2026-06-01T10:20:00,2026-06-01T17:20:00,360,1,LOT,285894.36,162.81,13554-2606011020--32093-1-18486-2606011720,,,,,
GB,LHR,HR,ZAG,2026-06-01T09:55:00,2026-06-01T16:25:00,330,1,KLM,315079.08,179.43,13554-2606010955--32132-1-18486-2606011625,,,,,
GB,LHR,HU,BUD,2026-06-01T21:45:00,2026-06-02T01:10:00,145,0,British Airways,180569.48,102.83,13554-2606012145--32480-0-10202-2606020110,,,,,
GB,LHR,HU,BUD,2026-06-01T07:40:00,2026-06-01T11:10:00,150,0,British Airways,315272.24,179.54,13554-2606010740--32480-0-10202-2606011110,,,,,
GB,LHR,HU,BUD,2026-06-01T13:20:00,2026-06-01T16:55:00,155,0,British Airways,580129.72,330.37,13554-2606011320--32480-0-10202-2606011655,,,,,
GB,LHR,HU,BUD,2026-06-01T09:45:00,2026-06-01T13:20:00,155,0,British Airways,627050.04,357.09,13554-2606010945--32480-0-10202-2606011320,,,,,
GB,LHR,HU,BUD,2026-06-01T06:00:00,2026-06-01T10:35:00,215,1,Austrian Airlines,304227,173.25,13554-2606010600--32544-1-10202-2606011035,,,,,
GB,LHR,HU,BUD,2026-06-01T11:05:00,2026-06-01T17:10:00,305,1,Brussels Airlines,323894.2,184.45,13554-2606011105--32478-1-10202-2606011710,,,,,
GB,LHR,HU,BUD,2026-06-01T10:20:00,2026-06-01T16:55:00,335,1,LOT,314815.68,179.28,13554-2606011020--32093-1-10202-2606011655,,,,,
GB,LHR,HU,BUD,2026-06-01T14:45:00,2026-06-01T23:15:00,450,1,KLM,217638.64,123.94,13554-2606011445--32132-1-10202-2606012315,,,,,
GB,LHR,HU,BUD,2026-06-01T08:50:00,2026-06-01T15:15:00,325,1,"Eurowings, Ryanair",223012,127,"13554-2606010850--32332,-31915-1-10202-2606011515",,,,,
GB,LHR,HU,BUD,2026-06-01T17:50:00,2026-06-01T23:00:00,250,1,Brussels Airlines,286052.4,162.9,13554-2606011750--32478-1-10202-2606012300,,,,,
GB,LHR,HU,BUD,2026-06-01T13:50:00,2026-06-01T19:15:00,265,1,SWISS,377171.24,214.79,13554-2606011350--31799-1-10202-2606011915,,,,,
GB,LHR,HU,BUD,2026-06-01T09:55:00,2026-06-01T16:30:00,335,1,KLM,373957.76,212.96,13554-2606010955--32132-1-10202-2606011630,,,,,
GB,LHR,HU,BUD,2026-06-01T10:10:00,2026-06-01T16:45:00,335,1,"British Airways, Ryanair",289617.08,164.93,"13554-2606011010--32480,-31915-1-10202-2606011645",,,,,
GB,LHR,HU,BUD,2026-06-01T10:20:00,2026-06-01T19:45:00,505,1,LOT,264875.04,150.84,13554-2606011020--32093-1-10202-2606011945,,,,,
GB,LHR,HU,BUD,2026-06-01T07:10:00,2026-06-01T13:40:00,330,1,"British Airways, Wizz Air",284788.08,162.18,"13554-2606010710--32480,-31669-1-10202-2606011340",,,,,
GB,LHR,HU,BUD,2026-06-01T09:05:00,2026-06-01T14:30:00,265,1,Austrian Airlines,550927.44,313.74,13554-2606010905--32544-1-10202-2606011430,,,,,
GB,LHR,HU,BUD,2026-06-01T12:10:00,2026-06-01T19:25:00,375,1,Eurowings,299678.96,170.66,13554-2606011210--32332-1-10202-2606011925,,,,,
GB,LHR,HU,BUD,2026-06-01T11:45:00,2026-06-01T19:00:00,375,1,KLM,373957.76,212.96,13554-2606011145--32132-1-10202-2606011900,,,,,
GB,LHR,HU,BUD,2026-06-01T11:30:00,2026-06-01T18:35:00,365,1,Lufthansa,396856,226,13554-2606011130--32090-1-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T11:05:00,2026-06-01T18:35:00,390,2,Brussels Airlines,378277.52,215.42,13554-2606011105--32478-2-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T07:10:00,2026-06-01T15:15:00,425,1,"British Airways, Ryanair",257851.04,146.84,"13554-2606010710--32480,-31915-1-10202-2606011515",,,,,
GB,LHR,HU,BUD,2026-06-01T17:10:00,2026-06-01T23:15:00,305,1,KLM,315079.08,179.43,13554-2606011710--32132-1-10202-2606012315,,,,,
GB,LHR,HU,BUD,2026-06-01T06:40:00,2026-06-01T19:10:00,690,1,Scandinavian Airlines,225874.28,128.63,13554-2606010640--31901-1-10202-2606011910,,,,,
GB,LHR,HU,BUD,2026-06-01T10:20:00,2026-06-01T17:40:00,380,1,Finnair,454804,259,13554-2606011020--32317-1-10202-2606011740,,,,,
GB,LHR,HU,BUD,2026-06-01T07:25:00,2026-06-01T12:35:00,250,1,Lufthansa,507484,289,13554-2606010725--32090-1-10202-2606011235,,,,,
GB,LHR,HU,BUD,2026-06-01T06:55:00,2026-06-01T12:35:00,280,1,Lufthansa,428323.52,243.92,13554-2606010655--32090-1-10202-2606011235,,,,,
GB,LHR,HU,BUD,2026-06-01T07:30:00,2026-06-01T13:30:00,300,1,Lufthansa,461634.84,262.89,13554-2606010730--32090-1-10202-2606011330,,,,,
GB,LHR,HU,BUD,2026-06-01T10:50:00,2026-06-01T16:50:00,300,1,Lufthansa,618586.12,352.27,13554-2606011050--32090-1-10202-2606011650,,,,,
GB,LHR,HU,BUD,2026-06-01T12:10:00,2026-06-01T18:25:00,315,1,SWISS,525799.08,299.43,13554-2606011210--31799-1-10202-2606011825,,,,,
GB,LHR,HU,BUD,2026-06-01T17:50:00,2026-06-01T23:30:00,280,1,Lufthansa,364756.32,207.72,13554-2606011750--32090-1-10202-2606012330,,,,,
GB,LHR,HU,BUD,2026-06-01T06:50:00,2026-06-01T17:10:00,560,1,Brussels Airlines,303928.48,173.08,13554-2606010650--32478-1-10202-2606011710,,,,,
GB,LHR,HU,BUD,2026-06-01T09:30:00,2026-06-01T18:35:00,485,1,Lufthansa,339030.92,193.07,13554-2606010930--32090-1-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T06:30:00,2026-06-01T19:45:00,735,1,LOT,242169.96,137.91,13554-2606010630--32093-1-10202-2606011945,,,,,
GB,LHR,HU,BUD,2026-06-01T08:30:00,2026-06-01T18:35:00,545,1,Lufthansa,311637.32,177.47,13554-2606010830--32090-1-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T09:55:00,2026-06-01T19:00:00,485,1,KLM,363808.08,207.18,13554-2606010955--32132-1-10202-2606011900,,,,,
GB,LHR,HU,BUD,2026-06-01T07:30:00,2026-06-01T17:40:00,550,1,Finnair,343122.4,195.4,13554-2606010730--32317-1-10202-2606011740,,,,,
GB,LHR,HU,BUD,2026-06-01T06:30:00,2026-06-01T13:30:00,360,1,Lufthansa,462688.44,263.49,13554-2606010630--32090-1-10202-2606011330,,,,,
GB,LHR,HU,BUD,2026-06-01T20:50:00,2026-06-02T15:05:00,1035,1,"Vueling Airlines, Ryanair",154528,88,"13554-2606012050--31685,-31915-1-10202-2606021505",,,,,
GB,LHR,HU,BUD,2026-06-01T06:30:00,2026-06-01T12:15:00,285,1,KLM,518090.24,295.04,13554-2606010630--32132-1-10202-2606011215,,,,,
GB,LHR,HU,BUD,2026-06-01T06:00:00,2026-06-01T13:55:00,415,1,SWISS,420123,239.25,13554-2606010600--31799-1-10202-2606011355,,,,,
GB,LHR,HU,BUD,2026-06-01T06:30:00,2026-06-01T16:55:00,565,1,LOT,319205.68,181.78,13554-2606010630--32093-1-10202-2606011655,,,,,
GB,LHR,HU,BUD,2026-06-01T08:30:00,2026-06-01T16:05:00,395,1,"Lufthansa, Condor",378418,215.5,"13554-2606010830--32090,-32415-1-10202-2606011605",,,,,
GB,LHR,HU,BUD,2026-06-01T10:20:00,2026-06-01T19:10:00,470,1,Scandinavian Airlines,434083.2,247.2,13554-2606011020--31901-1-10202-2606011910,,,,,
GB,LHR,HU,BUD,2026-06-01T11:05:00,2026-06-01T23:00:00,655,1,Brussels Airlines,312708.48,178.08,13554-2606011105--32478-1-10202-2606012300,,,,,
GB,LHR,HU,BUD,2026-06-01T07:30:00,2026-06-01T18:35:00,605,1,Lufthansa,311637.32,177.47,13554-2606010730--32090-1-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T17:30:00,2026-06-01T23:40:00,310,1,Lufthansa,438929.76,249.96,13554-2606011730--32090-1-10202-2606012340,,,,,
GB,LHR,HU,BUD,2026-06-01T15:30:00,2026-06-01T23:40:00,430,1,Lufthansa,349777.64,199.19,13554-2606011530--32090-1-10202-2606012340,,,,,
GB,LHR,HU,BUD,2026-06-01T08:40:00,2026-06-01T16:30:00,410,1,KLM,518090.24,295.04,13554-2606010840--32132-1-10202-2606011630,,,,,
GB,LHR,HU,BUD,2026-06-01T06:50:00,2026-06-01T18:35:00,645,2,Brussels Airlines,348425.52,198.42,13554-2606010650--32478-2-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T18:40:00,2026-06-02T09:45:00,845,1,Scandinavian Airlines,225874.28,128.63,13554-2606011840--31901-1-10202-2606020945,,,,,
GB,LHR,HU,BUD,2026-06-01T16:25:00,2026-06-01T23:30:00,365,1,Lufthansa,428323.52,243.92,13554-2606011625--32090-1-10202-2606012330,,,,,
GB,LHR,HU,BUD,2026-06-01T06:15:00,2026-06-01T14:50:00,455,1,Iberia,508853.68,289.78,13554-2606010615--32222-1-10202-2606011450,,,,,
GB,LHR,HU,BUD,2026-06-01T06:30:00,2026-06-01T18:35:00,665,1,Lufthansa,311637.32,177.47,13554-2606010630--32090-1-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T08:55:00,2026-06-01T18:25:00,510,2,SWISS,452099.76,257.46,13554-2606010855--31799-2-10202-2606011825,,,,,
GB,LHR,HU,BUD,2026-06-01T06:00:00,2026-06-01T18:25:00,685,1,SWISS,326914.52,186.17,13554-2606010600--31799-1-10202-2606011825,,,,,
GB,LHR,HU,BUD,2026-06-01T07:30:00,2026-06-01T16:05:00,455,1,"Lufthansa, Condor",387004.84,220.39,"13554-2606010730--32090,-32415-1-10202-2606011605",,,,,
GB,LHR,HU,BUD,2026-06-01T20:55:00,2026-06-02T10:40:00,765,1,KLM,259413.88,147.73,13554-2606012055--32132-1-10202-2606021040,,,,,
GB,LHR,HU,BUD,2026-06-01T15:20:00,2026-06-01T22:25:00,365,1,Air France,579813.64,330.19,13554-2606011520--32677-1-10202-2606012225,,,,,
GB,LHR,HU,BUD,2026-06-01T19:30:00,2026-06-02T09:45:00,795,1,Scandinavian Airlines,262750.28,149.63,13554-2606011930--31901-1-10202-2606020945,,,,,
GB,LHR,HU,BUD,2026-06-01T06:30:00,2026-06-01T16:05:00,515,1,"Lufthansa, Condor",387004.84,220.39,"13554-2606010630--32090,-32415-1-10202-2606011605",,,,,
GB,LHR,HU,BUD,2026-06-01T20:05:00,2026-06-02T08:55:00,710,1,SWISS,288774.2,164.45,13554-2606012005--31799-1-10202-2606020855,,,,,
GB,LHR,HU,BUD,2026-06-01T12:10:00,2026-06-01T19:25:00,375,1,"Lufthansa, Eurowings",571367.28,325.38,"13554-2606011210--32090,-32332-1-10202-2606011925",,,,,
GB,LHR,HU,BUD,2026-06-01T18:10:00,2026-06-02T09:05:00,835,1,LOT,264875.04,150.84,13554-2606011810--32093-1-10202-2606020905,,,,,
GB,LHR,HU,BUD,2026-06-01T20:25:00,2026-06-02T08:30:00,665,1,Lufthansa,331304.52,188.67,13554-2606012025--32090-1-10202-2606020830,,,,,
GB,LHR,HU,BUD,2026-06-01T09:00:00,2026-06-01T16:50:00,410,1,Lufthansa,585731.36,333.56,13554-2606010900--32090-1-10202-2606011650,,,,,
GB,LHR,HU,BUD,2026-06-01T19:10:00,2026-06-02T08:30:00,740,1,Lufthansa,331304.52,188.67,13554-2606011910--32090-1-10202-2606020830,,,,,
GB,LHR,HU,BUD,2026-06-01T06:30:00,2026-06-01T16:30:00,540,1,KLM,484936.96,276.16,13554-2606010630--32132-1-10202-2606011630,,,,,
GB,LHR,HU,BUD,2026-06-01T09:00:00,2026-06-01T18:35:00,515,2,Lufthansa,519266.76,295.71,13554-2606010900--32090-2-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T19:30:00,2026-06-02T08:50:00,740,1,Lufthansa,363860.76,207.21,13554-2606011930--32090-1-10202-2606020850,,,,,
GB,LHR,HU,BUD,2026-06-01T08:40:00,2026-06-01T18:25:00,525,1,SWISS,525799.08,299.43,13554-2606010840--31799-1-10202-2606011825,,,,,
GB,LHR,HU,BUD,2026-06-01T10:50:00,2026-06-01T18:35:00,405,2,Lufthansa,688457.36,392.06,13554-2606011050--32090-2-10202-2606011835,,,,,
GB,LHR,HU,BUD,2026-06-01T13:30:00,2026-06-01T23:40:00,550,1,Lufthansa,533367.44,303.74,13554-2606011330--32090-1-10202-2606012340,,,,,
GB,LHR,HU,BUD,2026-06-01T11:30:00,2026-06-01T17:50:00,320,1,Air France,949293.6,540.6,13554-2606011130--32677-1-10202-2606011750,,,,,
GB,LHR,HU,BUD,2026-06-01T09:30:00,2026-06-01T16:50:00,380,2,Lufthansa,813379.2,463.2,13554-2606010930--32090-2-10202-2606011650,,,,,
GB,LHR,HU,BUD,2026-06-01T08:30:00,2026-06-01T16:50:00,440,2,Lufthansa,707106.08,402.68,13554-2606010830--32090-2-10202-2606011650,,,,,
GB,LHR,HU,BUD,2026-06-01T08:05:00,2026-06-01T19:25:00,620,1,"Lufthansa, Eurowings",507132.8,288.8,"13554-2606010805--32090,-32332-1-10202-2606011925",,,,,
GB,LHR,HU,BUD,2026-06-01T07:25:00,2026-06-01T23:30:00,905,1,Lufthansa,349461.56,199.01,13554-2606010725--32090-1-10202-2606012330,,,,,
GB,LHR,HU,BUD,2026-06-01T13:35:00,2026-06-01T23:30:00,535,1,Lufthansa,595354.24,339.04,13554-2606011335--32090-1-10202-2606012330,,,,,
GB,LHR,HU,BUD,2026-06-01T18:40:00,2026-06-02T08:55:00,795,1,SWISS,421422.44,239.99,13554-2606011840--31799-1-10202-2606020855,,,,,
GB,LHR,HU,BUD,2026-06-01T07:00:00,2026-06-01T18:25:00,625,2,SWISS,542445.96,308.91,13554-2606010700--31799-2-10202-2606011825,,,,,
GB,LHR,HU,BUD,2026-06-01T13:30:00,2026-06-02T14:40:00,1450,1,Air Serbia,234601.6,133.6,13554-2606011330--32181-1-10202-2606021440,,,,,
GB,LHR,HU,BUD,2026-06-01T12:20:00,2026-06-01T22:25:00,545,1,Austrian Airlines,629016.76,358.21,13554-2606011220--32544-1-10202-2606012225,,,,,
GB,LHR,HU,BUD,2026-06-01T18:30:00,2026-06-02T08:50:00,800,1,Lufthansa,432415,246.25,13554-2606011830--32090-1-10202-2606020850,,,,,
